seed_id,seed_title,rank,recommended_id,recommended_title,similarity_label,similarity_score_10,reason,seed_genres,recommended_genres,seed_tags,recommended_tags
113415,JUJUTSU KAISEN,1,145064,JUJUTSU KAISEN Season 2,2,10,Direct sequel continuing the main story and characters of Jujutsu Kaisen.,Action|Drama|Supernatural,Action|Drama|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Urban|Curses|Tragedy|Super Power|Shounen|Exorcism|Urban Fantasy|Male Protagonist|Magic|Demons|Primarily Teen Cast|Gore|Youkai|Ensemble Cast|Martial Arts|Body Horror|Henshin|Battle Royale|Body Swapping|Primarily Male Cast|Dissociative Identities|Revenge|Survival|Rotoscoping|Reincarnation|Tokusatsu|Swordplay|Surreal Comedy|Super Robot|Cannibalism|Incest|Guns|Time Manipulation|Female Protagonist|Idol|Anthropomorphism|Table Tennis
113415,JUJUTSU KAISEN,2,172463,JUJUTSU KAISEN Season 3: The Culling Game Part 1,2,9,"Third season that advances the plot after the Shibuya Incident, keeping the same tone and cast.",Action|Drama|Supernatural,Action|Drama|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Urban Fantasy|Curses|Urban|Tragedy|Shounen|Death Game|Super Power|Battle Royale|Exorcism|Male Protagonist|Survival|Primarily Teen Cast|Gore|Primarily Male Cast|Ensemble Cast|Martial Arts|Philosophy|Surreal Comedy|Demons|Swordplay|Gambling|LGBTQ+ Themes|Bisexual|Rotoscoping|Nudity|Femboy|Crossdressing
113415,JUJUTSU KAISEN,3,131573,JUJUTSU KAISEN 0,2,9,Prequel movie that explores the origins of a key curse and expands the Jujutsu universe.,Action|Drama|Supernatural,Action|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Curses|Demons|Male Protagonist|Urban Fantasy|Shounen|Tragedy|Super Power|Urban|Magic|Cultivation|Exorcism|Martial Arts|Body Horror|Yandere|Heterosexual|Revenge|Gore|Rehabilitation|Anthropomorphism|School|Time Skip|Swordplay|Gyaru|Bullying|Shapeshifting|Primarily Male Cast|Kaiju|Tsundere|CGI|Spearplay|Monster Boy|Vore
113415,JUJUTSU KAISEN,4,127230,Chainsaw Man,2,8,"Shares urban demon‑hunting, dark humor, and a teen anti‑hero with Jujutsu Kaisen.",Action|Drama|Supernatural,Action|Drama|Horror|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Demons|Monster Boy|Urban Fantasy|Male Protagonist|Gore|Tragedy|Shapeshifting|Body Horror|Anti-Hero|Urban|Henshin|Psychosexual|Shounen|Coming of Age|Monster Girl|Primarily Adult Cast|Anthropomorphism|Heterosexual|Yakuza|Guns|Found Family|Assassins|Crime|CGI|Age Gap|Cannibalism|Homeless|Police|Revenge|Amnesia|POV|Nudity|Zombie|Angels
113415,JUJUTSU KAISEN,5,20605,Tokyo Ghoul,2,7,"Urban supernatural thriller about a teen turning into a monster, echoing Jujutsu’s curse themes.",Action|Drama|Supernatural,Action|Drama|Horror|Mystery|Psychological|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Gore|Urban Fantasy|Tragedy|Survival|Body Horror|Human Experimentation|Male Protagonist|Torture|Henshin|Seinen|Anti-Hero|Coming of Age|Cannibalism|Urban|Police|Detective|Crime|Primarily Adult Cast|Mythology|Military|Terrorism|College|Heterosexual|Femboy
113415,JUJUTSU KAISEN,6,101922,Demon Slayer: Kimetsu no Yaiba,2,7,Features a teen protagonist battling demons in a modern‑ish setting with tragic stakes.,Action|Drama|Supernatural,Action|Adventure|Drama|Fantasy|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Demons|Shounen|Swordplay|Male Protagonist|Vampire|Tragedy|Primarily Teen Cast|Travel|Monster Girl|Revenge|Orphan|Gore|CGI|Primarily Male Cast|Mythology|Rural|Historical|Rotoscoping|Body Horror|Super Power|Curses|Chibi|Time Skip|Animals|Food
113415,JUJUTSU KAISEN,7,112151,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,1,6,"Movie continuation of Demon Slayer that focuses on a cursed train, similar horror‑action vibe.",Action|Drama|Supernatural,Action|Adventure|Drama|Fantasy|Mystery|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Demons|Swordplay|Shounen|Tragedy|Trains|Curses|Male Protagonist|Body Horror|Super Power|Monster Girl|Primarily Teen Cast|Gore|CGI|Primarily Male Cast|Orphan|Travel|Suicide|Shapeshifting|Historical|Vampire|Rural|Martial Arts
113415,JUJUTSU KAISEN,8,105310,Fire Force,1,6,"Urban fantasy where special forces fight fire‑based supernatural threats, akin to exorcism battles.",Action|Drama|Supernatural,Action|Drama|Sci-Fi|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Firefighters|Urban Fantasy|Super Power|Demons|Shounen|Conspiracy|Cult|Religion|Urban|Male Protagonist|Post-Apocalyptic|Steampunk|Ensemble Cast|Tragedy|Dystopian|Slapstick|Nun|Rescue|Lost Civilization|Chuunibyou|Primarily Adult Cast|Nekomimi|Swordplay|Tanned Skin|Nudity|Guns|Time Manipulation|Bullying|Kemonomimi|Female Harem|Unrequited Love
113415,JUJUTSU KAISEN,9,21507,Mob Psycho 100,1,6,"Teen with hidden psychic power navigating urban supernatural conflicts, mixing comedy and drama.",Action|Drama|Supernatural,Action|Comedy|Drama|Psychological|Slice of Life|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Super Power|Coming of Age|Urban Fantasy|Philosophy|Ghost|Primarily Teen Cast|Male Protagonist|Satire|Parody|Urban|Surreal Comedy|Shounen|Exorcism|Disability|Primarily Male Cast|Conspiracy|School|Slapstick|Demons|Delinquents|School Club|Bullying|Fitness|Gangs|Cult|Family Life|Dissociative Identities|Unrequited Love|Curses
113415,JUJUTSU KAISEN,10,18153,Beyond the Boundary,1,5,Supernatural teen drama with cursed abilities and a blend of action and emotional stakes.,Action|Drama|Supernatural,Action|Drama|Fantasy|Slice of Life|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Super Power|Urban Fantasy|Demons|School|Primarily Teen Cast|Heterosexual|Female Protagonist|Male Protagonist|Ensemble Cast|Magic|Body Horror|Swordplay|Tragedy|Amnesia|Conspiracy|School Club|Revenge|Kuudere|Exorcism|Idol
113415,JUJUTSU KAISEN,11,16498,Attack on Titan,1,5,"Dark, high‑stakes battle against monstrous foes in a grim world, appealing to Jujutsu fans.",Action|Drama|Supernatural,Action|Drama|Fantasy|Mystery,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Kaiju|Revenge|Military|Tragedy|Primarily Teen Cast|Post-Apocalyptic|Male Protagonist|Super Power|Henshin|Gore|Memory Manipulation|Dystopian|Swordplay|Ensemble Cast|Steampunk|Survival|Vore|Orphan|Cannibalism|Espionage|Shounen|Time Skip|Amnesia|Coming of Age|Kuudere|Suicide|Rural|Medieval|Adoption|Primarily Male Cast
113415,JUJUTSU KAISEN,12,5114,Fullmetal Alchemist: Brotherhood,1,5,"Shounen adventure with tragic consequences of forbidden power, similar moral complexity.",Action|Drama|Supernatural,Action|Adventure|Drama|Fantasy,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Alchemy|Conspiracy|Military|War|Tragedy|Shounen|Politics|Male Protagonist|Philosophy|Ensemble Cast|Coming of Age|Fugitive|Super Power|Foreign|Gods|Steampunk|Cyborg|Revenge|Disability|Necromancy|Travel|Lost Civilization|Anachronism|Religion|Chimera|Dissociative Identities|Primarily Male Cast|Gore|Orphan|Body Horror|Slapstick|Urban Fantasy|Kuudere|Tomboy|Shapeshifting|Guns|Demons|Chibi|Swordplay|Adoption|Trains|Cannibalism|Heterosexual|Desert|Tanned Skin|Vore|Tsundere|Crossdressing|Snowscape|Cultivation
113415,JUJUTSU KAISEN,13,1535,Death Note,1,5,"Psychological supernatural thriller about a deadly notebook, resonating with Jujutsu’s moral dilemmas.",Action|Drama|Supernatural,Mystery|Psychological|Supernatural|Thriller,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order
113415,JUJUTSU KAISEN,14,21450,JoJo's Bizarre Adventure: Diamond is Unbreakable,1,5,"Urban supernatural series with teen protagonists and bizarre powers, matching Jujutsu’s setting.",Action|Drama|Supernatural,Action|Adventure|Drama|Mystery|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Super Power|Urban Fantasy|Surreal Comedy|Urban|Male Protagonist|Shounen|Time Loop|Primarily Male Cast|Ensemble Cast|Delinquents|Time Manipulation|Body Horror|Gore|Ghost|Tragedy|Body Swapping|Afterlife|School|Memory Manipulation|Achronological Order|Yandere|Revenge|Aliens|Disability
113415,JUJUTSU KAISEN,15,145139,Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc,1,5,"Continues Demon Slayer’s demon‑hunting arc, offering more of the same dark action and tragedy.",Action|Drama|Supernatural,Action|Adventure|Drama|Fantasy|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,Demons|Shounen|Swordplay|Male Protagonist|Super Power|Curses|Gore|Monster Girl|Body Horror|Clone|CGI|Historical|Tragedy|Female Protagonist|Guns|Rural|Orphan|Amnesia|Twins
1535,Death Note,1,19,Monster,2,9,Both are dark psychological thrillers featuring a cat‑and‑mouse chase between a brilliant anti‑hero and a determined detective.,Mystery|Psychological|Supernatural|Thriller,Drama|Horror|Mystery|Psychological|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,Crime|Seinen|Detective|Philosophy|Ensemble Cast|Fugitive|Primarily Adult Cast|Twins|Memory Manipulation|Tragedy|Noir|Conspiracy|Revenge|Urban|Adoption|Police|Foreign|Male Protagonist|Orphan|Dissociative Identities|Amnesia|Medicine|Politics|Travel|Historical|Suicide|Time Skip|Guns|Primarily Male Cast|Torture|Episodic|Crossdressing|Gore|Rescue|Rape
1535,Death Note,2,323,Paranoia Agent,2,8,"Shares the same blend of supernatural mystery, philosophical questions, and detective investigation with a surreal edge.",Mystery|Psychological|Supernatural|Thriller,Drama|Mystery|Psychological|Supernatural|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,Denpa|Crime|Philosophy|Detective|Urban Fantasy|Ensemble Cast|Police|Amnesia|Homeless|Memory Manipulation|Office|Primarily Male Cast|Urban|Meta|Male Protagonist|Episodic|Satire|Suicide|Female Protagonist|Disability|Bullying|Dissociative Identities|Nudity|Fugitive|Hikikomori|Ghost|Primarily Adult Cast|Prostitution|Chuunibyou|Cosmic Horror|LGBTQ+ Themes|Achronological Order
1535,Death Note,3,10620,The Future Diary,2,7,A death‑game thriller with a god‑like figure and a lone protagonist forced into a deadly mind game.,Mystery|Psychological|Supernatural|Thriller,Action|Horror|Mystery|Psychological|Supernatural|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,Battle Royale|Death Game|Survival|Yandere|Tragedy|Alternate Universe|Psychosexual|Body Horror|Gore|Gods|Male Protagonist|Suicide|Crime|Urban|Heterosexual|Shounen|Female Protagonist|Urban Fantasy|Anti-Hero|Clone|Terrorism|Guns|Super Power|Netorare|CGI|Meta|Adoption|Nudity|Orphan|Slapstick|Rape|LGBTQ+ Themes|Bisexual|Tanned Skin
1535,Death Note,4,21234,ERASED,2,7,"Combines time‑travel mystery, crime solving, and a morally complex protagonist in a suspenseful thriller.",Mystery|Psychological|Supernatural|Thriller,Drama|Mystery|Psychological|Supernatural|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,Age Regression|Time Manipulation|Crime|Urban Fantasy|Tragedy|Time Skip|Male Protagonist|Primarily Child Cast|Detective|Snowscape|Ensemble Cast|Super Power|Seinen|Fugitive|School|Revenge|Teacher|Rural|Amnesia|Rehabilitation|Heterosexual|Bullying|Kuudere|CGI|Age Gap|Matchmaking
1535,Death Note,5,2994,Death Note: Relight,1,6,A condensed movie version of Death Note that retells the core cat‑and‑mouse conflict from a new perspective.,Mystery|Psychological|Supernatural|Thriller,Mystery|Psychological|Supernatural|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,Police|Detective|Anti-Hero|Gods|Kuudere|Crime|Male Protagonist|Shounen
1535,Death Note,6,20931,Death Parade,1,6,"Explores philosophical ideas about death and morality in an episodic, supernatural courtroom setting.",Mystery|Psychological|Supernatural|Thriller,Drama|Mystery|Psychological|Supernatural|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,Death Game|Afterlife|Philosophy|Tragedy|Amnesia|Memory Manipulation|Reincarnation|Bar|Primarily Adult Cast|Episodic|Suicide|Gambling|Male Protagonist|Female Protagonist|Mythology|Kuudere|Rape|Gyaru|Ice Skating|Revenge|CGI|Bowling|Tanned Skin
1535,Death Note,7,21665,B: The Beginning,1,6,"Features a detective battling a mysterious, supernaturally powered criminal organization.",Mystery|Psychological|Supernatural|Thriller,Action|Mystery|Psychological|Supernatural|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,Police|Crime|Revenge|Detective|Primarily Adult Cast|Fugitive|Terrorism|Amnesia|Body Horror|Foreign|Gore|Conspiracy|Male Protagonist|Ensemble Cast|Bullying
1535,Death Note,8,99088,PLUTO,1,6,A sci‑fi detective story that delves into memory manipulation and ethical dilemmas similar to Death Note.,Mystery|Psychological|Supernatural|Thriller,Action|Drama|Mecha|Mystery|Psychological|Sci-Fi|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,Robots|Artificial Intelligence|Revenge|Detective|Seinen|Police|Ensemble Cast|Tragedy|Crime|Conspiracy|Memory Manipulation|Philosophy|War|Politics|Foreign|Primarily Adult Cast|Urban|Primarily Male Cast|Amnesia|Male Protagonist|Terrorism|Dystopian|Noir|Military|Guns|Travel|Adoption|Cyberpunk|Cult|Anachronism|Desert|Nudity|Proxy Battle
1535,Death Note,9,101349,BABYLON,1,5,Political conspiracy and philosophical crime drama that appeals to fans of cerebral thrillers.,Mystery|Psychological|Supernatural|Thriller,Drama|Mystery|Psychological|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,Suicide|Urban Fantasy|Philosophy|Police|Urban|Male Protagonist|Conspiracy|Politics|Crime|Primarily Adult Cast|Tragedy|Denpa|Educational|Espionage|Dissociative Identities|Memory Manipulation|Foreign|Primarily Male Cast|Revenge|Gore|Anti-Hero|Adoption
